####道具配置总表																																					
##游戏中所有物品,无论装备,丹药物品,均属道具,道具类别的定义均由本表提供基础数据.道具类型ID和道具子类型ID必须唯一.																																					
#																																					
#道具类型名称                     : 道具类型,如装备,丹药等等,同时这个名称将会被部分界面等地方引用. 																																					
#道具类型ID                       : 道具类型的ID编号.																																					
#道具子类型名称                   : 道具子类型名称,如重兵,飞剑等,同时这个名称将会被部分界面等地方引用.																																					
#道具子类型ID                     : 道具子类型的ID编号.																																					
#道具类目ID                       : 道具自所属类目下的编号,是用来区分同类型同子类下不同道具的ID																																					
#道具名称                         : 道具名称 																																					
#道具单位名称                     : 道具的单位名称 																																					
#道具描述                         : 道具文字描述																																					
#道具小图示资源路径               : 道具小型图示资源,如E,R键可能用到的小图示.																																					
#道具大图示资源路径               : 道具的展示图示资源.																																					
#道具属性个数                     : 这个道具将具有多少个自身的属性,这个属性值得是比如耐久度,使用限制,CD等等.																																					
#道具属性类型1                    : 属性的类型 																																					
#道具属性1                        : 属性的值																																					
#道具效果属性个数                 : 这个属性泛指所有角色所含属性,比如血,灵力之类.																																					
#道具效果属性类型1                : 属性类型																																					
#道具效果属性1                    : 属性值 																																					
#道具触发后需要执行的脚本模块数量 : 当这个道具被触发,将执行的动作 ,这个动作是																																					
#道具触发后执行的脚本模块1        : 道具被触发后执行的脚本模块ID																																					
#道具触发后执行的脚本模块数据1    : 道具被触发后执行的脚本模块数据																																					
MaxPropCount	5																																				
MaxBaseEffectCount	4																																				
MaxAddEffectCount	3																																				
MaxRunCount	1																																				
#道具类型名称	#道具类型ID	#道具子类型名称	#道具子类型ID	#道具类目ID	#道具名称	#道具单位名称	#道具描述	#道具出处描述	#道具小图示资源路径	#道具大图示资源路径	#道具资源路径	#道具属性类型1	#道具属性1	#道具属性类型2	#道具属性2	#道具属性类型3	#道具属性3	#道具属性类型4	#道具属性4	#道具属性类型5	#道具属性5	#道具效果属性类型1	#道具效果属性1	#道具效果属性类型2	#道具效果属性2	#道具效果属性类型3	#道具效果属性3	#道具效果属性类型4	#道具效果属性4	#道具附加属性类型1	#道具附加效果1	#道具附加属性类型2	#道具附加效果2	#道具附加属性类型3	#道具附加效果3	#道具触发后执行的脚本模块1	#道具触发后执行的脚本模块数据1
杂项	5	合成配方	2	5021001	猛毒符配方	副	炼制出猛毒符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_77	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021002	暗藤符配方	副	炼制出暗藤符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_76	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021003	毒灵符配方	副	炼制出毒灵符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_75	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021004	毒灵符配方	副	炼制出毒灵符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_74	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021005	毒刺符配方	副	炼制出毒刺符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_73	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021006	毒刺符配方	副	炼制出毒刺符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_72	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021007	控神符配方	副	炼制出控神符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_71	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021008	控神符配方	副	炼制出控神符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_70	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021009	毒刃符配方	副	炼制出毒刃符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_69	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021010	毒刃符配方	副	炼制出毒刃符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_68	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021011	毒刃符配方	副	炼制出毒刃符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_67	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021012	木体符配方	副	炼制出木体符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_66	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021013	木体符配方	副	炼制出木体符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_65	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021014	木体符配方	副	炼制出木体符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_64	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021015	毒爆符配方	副	炼制出毒爆符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_63	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021016	毒爆符配方	副	炼制出毒爆符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_62	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021017	毒爆符配方	副	炼制出毒爆符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_61	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021018	咒言符配方	副	炼制出咒言符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_60	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021019	咒言符配方	副	炼制出咒言符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_59	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021020	咒言符配方	副	炼制出咒言符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_58	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021021	冰冻符配方	副	炼制出冰冻符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_57	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021022	血龙符配方	副	炼制出血龙符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_56	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021023	冰锥符配方	副	炼制出冰锥符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_55	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021024	冰锥符配方	副	炼制出冰锥符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_54	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021025	火影符配方	副	炼制出火影符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_53	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021026	火影符配方	副	炼制出火影符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_52	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021027	冰袭符配方	副	炼制出冰袭符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_51	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021028	冰袭符配方	副	炼制出冰袭符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_50	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021029	火刃符配方	副	炼制出火刃符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_49	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021030	火刃符配方	副	炼制出火刃符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_48	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021031	火刃符配方	副	炼制出火刃符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_47	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021032	借命符配方	副	炼制出借命符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_46	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021033	借命符配方	副	炼制出借命符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_45	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021034	借命符配方	副	炼制出借命符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_44	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021035	破军符配方	副	炼制出破军符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_43	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021036	破军符配方	副	炼制出破军符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_42	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021037	破军符配方	副	炼制出破军符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_41	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021038	棘焰符配方	副	炼制出棘焰符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_40	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021039	棘焰符配方	副	炼制出棘焰符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_39	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021040	棘焰符配方	副	炼制出棘焰符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_38	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021041	灵陨符配方	副	炼制出灵陨符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_37	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021042	雷脉符配方	副	炼制出雷脉符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_36	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021043	怒雷符配方	副	炼制出怒雷符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_35	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021044	怒雷符配方	副	炼制出怒雷符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_34	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021045	圣盾符配方	副	炼制出圣盾符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_33	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021046	圣盾符配方	副	炼制出圣盾符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_32	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021047	灵影符配方	副	炼制出灵影符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_31	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021048	灵影符配方	副	炼制出灵影符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_30	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021049	禁地符配方	副	炼制出禁地符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_29	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021050	禁地符配方	副	炼制出禁地符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_28	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021051	禁地符配方	副	炼制出禁地符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_27	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021052	电疾符配方	副	炼制出电疾符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_26	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021053	电疾符配方	副	炼制出电疾符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_25	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021054	电疾符配方	副	炼制出电疾符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_24	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021055	请仙符配方	副	炼制出请仙符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_23	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021056	请仙符配方	副	炼制出请仙符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_22	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021057	请仙符配方	副	炼制出请仙符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_21	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021058	撼雷符配方	副	炼制出撼雷符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_20	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
杂项	5	合成配方	2	5021059	撼雷符配方	副	炼制出撼雷符	记载于某某书中	GameLegend/Icon/Item/Material_10	GameLegend/Illustration/item_illu/item_illu_19	ItemICO\DefultICO_Big	1	1000	2	400	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
